UserID,Split,DegreeType,CurrentlyEmployed,ManagedOthers,WorkHistoryTopic,WorkHistoryLevel,SeniorLevel
837195,Train,4,1,1,0,2,4
837266,Train,3,0,0,0,0,1
837340,Train,4,1,1,0,1,2
837364,Train,1,0,1,12,1,3
837494,Train,5,1,0,0,2,3
837600,Train,5,1,0,0,3,4
837666,Train,0,0,0,0,1,4
837876,Train,1,0,0,0,3,5
837888,Train,4,1,0,0,1,3
837912,Train,3,1,1,0,2,2
838151,Train,4,1,0,0,3,4
838257,Train,2,1,1,0,3,4
838270,Train,1,1,1,0,2,4
838717,Train,1,0,0,0,1,5
838732,Train,4,1,0,0,1,3
838836,Train,3,1,0,0,1,2
838850,Train,4,0,0,0,1,5
838886,Train,3,1,0,0,3,6
838947,Train,5,1,1,0,1,3
838948,Train,5,1,1,0,1,4
838999,Train,1,1,0,0,3,5
839064,Train,1,0,0,0,3,3
839125,Train,2,1,0,0,2,4
839201,Train,4,0,1,0,3,4
839261,Train,1,0,0,0,2,4
839286,Train,1,1,1,0,2,3
839326,Train,1,0,0,0,1,3
839378,Train,0,0,0,0,2,3
839546,Train,3,1,1,12,2,3
839620,Train,4,1,0,0,2,4
839717,Train,0,1,0,0,3,3
839768,Train,1,1,0,10,1,3
839791,Train,0,1,1,0,2,3
839965,Train,4,0,0,7,2,3
840199,Train,3,1,0,0,3,4
840388,Train,4,0,0,0,2,2
840389,Train,1,0,0,12,1,6
840453,Train,4,0,0,0,3,3
840516,Train,1,1,0,0,2,4
840518,Train,3,0,0,0,3,4
840531,Train,1,0,0,0,2,3
840627,Train,5,0,0,0,2,3
840652,Train,0,0,1,0,1,3
840664,Train,4,1,0,0,1,3
840946,Train,3,1,1,0,2,6
840948,Train,1,0,0,0,2,5
840989,Train,1,1,1,17,2,3
841003,Train,4,0,0,8,1,6
841239,Train,4,1,1,0,2,3
841497,Train,1,1,0,1,3,5
841612,Train,1,1,0,0,3,4
841670,Train,5,1,0,0,3,4
842028,Train,0,1,0,0,2,3
842269,Train,5,0,1,10,2,3
842447,Train,3,1,1,0,3,6
842506,Train,4,1,0,0,1,3
842516,Train,4,1,0,0,2,3
842629,Train,4,1,1,0,3,4
842694,Train,0,0,0,11,2,3
842933,Train,5,1,0,0,2,6
842971,Train,4,1,0,0,3,4
842986,Train,1,0,0,0,1,6
843029,Train,0,1,0,0,3,5
843041,Train,5,1,0,0,2,3
843202,Train,3,0,1,0,2,3
843222,Train,4,0,0,0,2,3
843238,Train,1,1,1,1,1,3
843350,Train,4,0,1,0,1,3
843424,Train,1,1,0,0,1,2
843531,Train,0,1,0,0,3,2
843602,Train,4,0,0,0,2,4
843612,Train,5,1,1,0,2,3
843774,Train,0,1,1,2,2,3
843853,Train,4,1,0,0,2,3
843932,Train,1,0,0,0,3,5
844049,Train,4,1,0,0,2,3
844055,Train,3,0,0,0,2,2
844176,Train,4,0,1,0,1,6
844322,Train,5,0,0,0,3,4
844436,Train,4,0,0,0,3,5
844535,Train,1,0,0,0,2,3
844556,Train,4,1,0,0,3,4
844569,Train,1,0,0,10,1,3
844585,Train,4,0,1,1,3,6
844660,Train,3,0,0,0,3,4
844718,Train,0,0,1,0,0,0
844765,Train,0,0,0,0,2,3
844792,Train,4,1,0,0,1,4
844876,Train,1,0,1,0,0,3
844979,Train,0,0,0,0,3,4
844988,Train,0,0,0,0,1,2
845086,Train,1,0,0,0,3,4
845096,Train,1,0,0,0,3,4
845160,Train,5,0,1,0,2,5
845404,Train,4,1,1,0,1,4
845486,Train,1,1,0,0,1,3
845523,Train,5,1,0,19,3,3
845536,Train,3,1,0,2,1,5
845573,Train,4,0,0,0,1,3
845608,Train,4,1,0,0,1,3
845639,Train,1,0,0,0,2,3
845659,Train,4,1,0,0,1,5
845687,Train,3,0,0,14,1,1
845904,Train,4,1,0,0,3,3
845915,Train,4,1,0,0,2,6
846034,Train,0,0,0,0,3,6
846038,Train,0,1,0,0,2,3
846061,Train,4,1,0,11,2,4
846081,Train,1,0,1,0,1,4
846500,Train,0,1,0,0,3,5
846665,Train,5,1,1,0,2,6
846712,Train,2,1,0,0,0,3
846723,Train,1,0,0,0,2,3
846819,Train,0,1,0,0,2,3
846828,Train,3,0,1,10,2,4
846931,Train,1,0,0,0,1,6
846971,Train,4,1,0,0,2,6
847054,Train,4,1,0,0,2,2
847068,Train,1,1,1,0,2,4
847223,Train,3,0,1,0,1,6
847368,Train,4,0,0,0,0,0
847609,Train,1,1,0,10,2,3
847610,Train,5,1,1,0,1,6
847673,Train,5,0,0,0,1,2
847679,Train,5,0,0,0,2,3
847787,Train,4,1,0,0,3,6
847823,Train,1,0,1,10,3,5
847837,Train,4,1,1,0,2,3
847857,Train,5,1,0,0,1,1
847865,Train,3,1,0,0,3,4
848063,Train,5,0,0,10,1,3
848442,Train,0,1,0,0,2,3
848562,Train,4,1,0,0,3,3
848716,Train,4,1,0,0,3,4
848735,Train,4,1,0,10,2,4
848777,Train,4,1,0,0,1,4
848802,Train,4,0,1,0,2,4
848841,Train,3,1,1,0,3,5
848910,Train,4,0,0,0,3,3
848999,Test,5,1,0,0,3,2
849034,Train,1,1,0,0,1,3
849173,Train,2,1,0,0,2,3
849248,Train,4,0,1,0,3,5
849460,Test,4,0,0,0,1,2
849462,Train,6,1,0,0,1,4
849470,Train,1,0,0,0,1,2
849538,Train,0,0,1,0,2,6
849676,Train,1,0,1,0,2,3
849730,Train,5,1,0,0,2,4
849860,Train,0,1,1,0,1,3
849889,Train,0,1,1,0,3,5
849973,Train,4,0,0,2,2,1
850075,Train,4,1,1,0,2,3
850096,Train,4,0,0,0,2,3
850106,Train,3,1,0,18,3,5
850108,Train,1,0,0,0,1,1
850193,Train,1,1,0,0,2,3
850268,Train,1,1,0,0,2,2
850303,Train,1,1,0,0,2,4
850352,Train,5,1,0,11,3,3
850359,Train,3,0,0,0,2,5
850375,Train,4,1,1,0,2,6
850380,Train,3,1,0,0,3,6
850460,Train,4,0,1,0,1,6
850609,Train,4,1,0,0,1,2
850616,Train,0,1,0,0,3,6
850652,Train,0,0,0,0,1,4
850673,Train,4,1,0,0,1,3
850703,Train,4,0,1,0,3,6
850789,Train,4,1,0,0,2,6
850810,Train,0,1,0,0,2,2
850823,Train,0,1,0,0,3,4
850840,Train,5,1,1,0,1,5
850974,Train,1,1,0,0,3,4
851240,Train,4,1,0,0,1,2
851530,Train,4,1,1,0,2,5
851673,Train,0,1,1,0,1,2
851680,Train,4,0,1,0,1,3
851720,Train,5,0,1,0,0,5
851726,Train,4,1,0,0,2,3
851826,Train,3,1,1,0,3,4
851960,Train,4,1,0,0,3,2
851979,Train,4,1,0,0,2,3
852181,Train,0,0,0,0,1,4
852238,Train,3,1,1,0,3,5
852306,Train,1,0,0,0,1,2
852360,Train,1,1,0,0,2,1
852374,Train,4,1,1,0,2,4
852383,Train,3,0,0,0,2,3
852399,Train,1,1,0,16,3,3
852442,Train,4,1,0,0,2,3
852450,Train,4,1,0,0,3,2
852533,Train,1,0,0,0,3,2
852568,Train,4,0,0,0,2,6
852586,Train,5,0,1,0,2,4
852591,Train,4,0,0,0,2,3
852728,Train,5,1,0,0,1,4
852808,Train,3,0,1,12,1,4
852851,Train,5,1,1,0,2,4
852866,Train,4,1,1,0,1,3
852882,Train,4,0,1,17,3,4
852923,Train,1,1,0,0,1,3
852957,Train,5,1,0,0,2,6
853014,Train,3,0,0,0,3,5
853064,Train,2,0,1,14,3,4
853180,Train,3,1,0,0,1,1
853336,Train,0,0,0,0,2,3
853466,Train,0,0,1,0,3,6
853582,Train,4,0,1,0,2,4
853703,Train,1,1,0,0,3,4
853704,Train,4,1,0,0,3,3
853774,Train,1,0,1,0,1,5
853784,Train,1,0,0,16,3,3
853857,Train,1,0,0,16,0,4
853884,Train,1,1,0,0,1,1
853898,Train,1,0,1,0,0,4
853957,Train,0,1,1,0,2,6
853972,Train,1,0,0,0,2,3
854079,Train,1,1,0,0,2,5
854089,Train,0,0,0,0,2,3
854216,Train,0,1,0,12,3,3
854297,Train,4,0,0,0,1,6
854429,Train,1,1,0,0,1,2
854473,Train,1,1,1,0,1,5
854474,Train,1,0,1,0,2,5
854521,Train,1,1,0,0,3,3
854532,Train,1,1,0,13,1,2
854563,Train,5,0,1,0,3,6
854676,Train,3,1,1,0,2,2
854696,Train,1,1,1,0,2,4
854779,Train,1,1,0,0,3,6
854913,Train,3,1,0,0,2,3
855139,Train,3,0,1,0,2,4
855191,Train,1,0,0,0,3,6
855242,Train,3,1,1,0,1,3
855243,Train,0,1,0,0,3,5
855250,Train,5,1,0,0,2,3
855369,Train,4,0,1,0,2,5
855403,Train,5,1,0,0,3,5
855411,Train,4,1,0,16,2,3
855431,Train,4,1,0,0,1,2
855508,Train,4,1,0,0,3,3
855545,Train,1,1,0,3,1,2
855600,Train,0,1,0,0,1,3
855630,Train,4,1,0,0,2,4
855761,Train,3,1,1,12,2,5
855779,Train,1,1,0,0,2,6
855929,Train,3,1,1,0,2,3
856148,Train,3,1,0,1,1,1
856262,Train,3,1,0,18,2,4
856285,Train,5,0,1,0,3,6
856316,Train,0,0,0,0,3,3
856460,Train,4,0,0,10,2,4
856481,Train,1,0,0,0,2,4
856664,Train,1,1,0,0,2,2
856684,Train,1,0,0,0,3,6
856709,Train,3,0,0,0,1,4
856739,Train,0,1,0,0,2,5
856787,Train,0,0,0,0,1,6
856875,Test,1,0,1,0,1,3
856973,Train,5,1,1,1,2,6
856996,Train,1,1,0,0,3,3
857211,Train,3,0,1,0,3,4
857225,Train,0,1,1,0,3,3
857229,Train,0,1,0,0,1,4
857230,Train,4,0,0,0,1,2
857376,Train,1,0,0,0,1,3
857549,Train,3,1,0,0,3,3
857700,Train,4,1,0,0,3,3
857770,Train,1,1,0,12,2,3
857856,Train,1,1,0,0,1,2
858030,Train,4,0,0,3,1,5
858071,Train,5,1,0,0,1,4
858084,Train,3,0,0,9,2,4
858181,Train,2,1,0,4,2,5
858300,Train,4,1,1,0,1,3
858416,Train,4,0,1,0,2,3
858425,Train,4,1,1,0,3,2
858486,Train,1,0,1,0,2,6
858580,Train,2,1,1,0,3,5
858630,Train,3,1,0,0,3,3
858669,Train,3,0,1,0,3,4
858696,Train,4,1,0,0,2,2
858798,Train,5,1,0,0,2,3
858935,Train,4,0,0,0,2,3
858995,Train,3,1,0,0,1,5
859110,Train,4,0,0,13,2,4
859114,Train,1,1,0,0,3,4
859161,Train,5,0,1,0,1,3
859169,Train,0,1,0,0,3,3
859250,Train,0,0,0,0,1,2
859348,Train,1,0,0,10,3,2
859352,Train,4,1,0,0,2,5
859457,Test,0,1,0,16,3,5
859465,Train,5,0,0,0,1,1
859679,Train,0,1,1,0,3,3
859685,Train,0,1,0,0,1,3
859694,Train,2,0,0,4,0,3
859730,Train,0,1,0,0,3,2
859868,Train,3,0,0,0,1,2
860086,Train,1,0,1,10,3,3
860134,Train,1,0,0,0,2,3
860146,Train,4,0,0,0,2,6
860228,Train,1,1,1,0,3,3
860303,Train,3,0,1,12,2,3
860312,Train,3,0,0,0,2,4
860334,Train,1,1,0,0,3,6
860417,Train,5,1,0,15,3,3
860538,Train,1,1,1,0,1,6
860855,Train,1,0,1,0,1,3
860901,Train,1,1,1,13,3,6
860961,Train,4,1,0,0,2,2
861054,Train,5,1,0,0,2,3
861071,Train,1,0,1,0,0,1
861077,Train,5,0,0,0,2,4
861135,Train,3,1,1,14,0,1
861162,Train,1,0,1,0,3,4
861177,Train,4,1,1,0,1,3
861186,Train,3,0,0,0,1,3
861191,Train,0,1,0,0,2,3
861303,Train,1,0,0,5,3,4
861361,Train,5,1,1,0,3,6
861370,Train,1,0,0,0,3,4
861457,Train,3,1,0,0,3,2
861648,Train,1,1,0,0,2,6
861758,Train,4,1,1,0,3,5
861800,Train,3,0,0,0,0,0
861846,Train,5,0,0,0,2,4
862026,Train,1,0,0,0,1,2
862125,Train,4,0,0,0,0,
862182,Train,4,1,1,0,2,4
862421,Train,3,1,1,0,3,3
862425,Train,1,0,0,2,2,4
862506,Train,5,0,1,0,1,3
862631,Train,0,0,0,0,2,4
862650,Train,4,0,0,0,2,4
862674,Train,4,1,0,0,2,5
862682,Train,4,1,0,0,2,5
862966,Train,1,1,1,0,2,3
863106,Train,1,0,1,0,3,3
863114,Train,1,1,0,18,3,6
863416,Train,3,1,0,0,3,4
863493,Train,3,1,0,16,3,4
863612,Train,0,1,0,0,3,3
863828,Train,1,0,1,0,0,0
863877,Train,3,1,0,0,2,3
864083,Train,1,0,1,0,1,3
864118,Train,3,0,0,0,2,3
864237,Train,4,0,1,0,1,3
864349,Train,0,1,0,0,3,6
864397,Train,1,1,1,0,2,5
864578,Train,4,1,1,0,2,6
864817,Train,3,1,0,0,3,5
864849,Train,4,1,0,0,2,3
864860,Train,5,1,0,0,2,6
864861,Train,0,1,0,0,1,5
864907,Train,0,1,0,0,3,6
864949,Train,1,1,1,0,3,4
865035,Train,1,0,0,0,2,5
865110,Train,4,1,0,0,1,3
865188,Train,4,0,0,0,3,3
865241,Train,1,0,0,14,3,3
865311,Train,0,1,0,0,3,3
865396,Train,2,0,0,0,1,3
865822,Train,2,0,0,0,2,5
865854,Train,4,1,1,0,1,3
865916,Train,4,1,1,3,1,1
866016,Train,5,1,0,0,3,4
866070,Train,0,0,0,0,3,5
866297,Train,1,1,0,0,0,1
866365,Train,1,1,1,14,3,6
866379,Train,1,1,0,0,2,2
866413,Train,4,0,0,0,1,2
866550,Train,4,1,1,9,3,5
866629,Train,1,0,0,0,3,6
866650,Train,3,1,0,15,3,5
866678,Train,1,0,1,0,1,2
866746,Train,4,0,1,0,2,1
866858,Train,0,1,0,4,2,2
866940,Train,5,0,0,0,3,3
866999,Train,4,0,1,0,2,6
867163,Train,4,0,0,0,2,3
867164,Train,4,1,1,10,2,6
867185,Train,2,0,1,0,2,6
867202,Train,3,0,0,0,2,3
867258,Train,0,0,0,0,2,6
867357,Train,4,1,0,0,2,3
867372,Train,4,1,1,0,2,3
867383,Train,0,0,0,0,3,6
867516,Train,4,1,0,0,3,4
867586,Train,6,1,0,0,2,6
867630,Train,4,1,0,0,2,4
868274,Train,4,1,1,0,2,2
868315,Train,1,0,1,0,2,5
868334,Train,1,0,0,10,3,4
868433,Train,3,0,0,0,2,6
868441,Train,0,1,0,0,3,6
868467,Train,5,0,0,0,3,5
868759,Train,4,0,0,0,0,2
868854,Train,0,1,0,0,1,4
869031,Train,4,1,0,11,1,2
869097,Train,3,0,0,0,1,4
869119,Train,2,1,1,0,1,5
869342,Train,3,1,0,0,1,4
869349,Train,4,1,1,0,2,3
869528,Train,3,1,1,0,2,4
869685,Train,3,1,0,0,3,4
869892,Train,4,1,1,0,0,4
869919,Train,4,1,1,0,3,3
869948,Train,4,1,0,0,1,3
870009,Train,1,0,1,0,3,5
870020,Train,0,0,0,1,1,5
870206,Train,1,0,0,16,1,2
870263,Train,1,1,0,0,1,3
870333,Train,0,0,1,0,2,5
870600,Train,4,1,0,0,3,4
870691,Train,4,1,0,0,2,2
870725,Train,4,1,0,0,2,2
870882,Train,1,1,0,0,1,3
871002,Train,2,1,0,0,1,0
871166,Train,4,0,0,0,2,4
871413,Train,1,0,1,0,0,5
871440,Train,0,1,1,0,1,3
871455,Train,5,0,0,5,3,4
871520,Train,0,0,1,13,2,4
871695,Train,4,0,1,0,3,5
871702,Train,1,1,0,0,1,6
871732,Train,0,0,1,0,2,6
871800,Train,3,1,0,0,2,3
871836,Train,3,0,0,0,2,1
871880,Train,3,0,0,0,2,3
872189,Train,0,1,0,0,3,3
872210,Train,0,1,1,0,3,5
872344,Train,4,1,0,0,3,5
872348,Train,1,1,0,0,3,3
872482,Train,0,0,0,0,3,6
872659,Train,0,1,0,0,2,5
872720,Train,4,1,1,0,3,5
872858,Train,4,0,1,0,2,3
872980,Train,4,1,0,0,3,6
873017,Train,5,0,0,0,1,4
873063,Train,1,0,0,0,3,4
873382,Train,3,0,0,0,2,4
873573,Train,1,0,1,0,2,3
873655,Train,1,0,0,0,3,4
873736,Train,1,0,1,12,3,6
873890,Train,1,0,0,0,3,3
873909,Train,4,0,1,0,2,4
873950,Train,5,0,0,0,2,3
873981,Train,4,0,0,0,3,4
874052,Train,3,1,0,16,3,3
874084,Train,4,0,0,0,1,6
874140,Train,1,0,0,0,2,3
874141,Train,4,0,1,0,1,4
874144,Train,0,1,0,0,1,2
874159,Train,4,1,0,0,2,4
874212,Train,5,1,0,0,2,3
874258,Train,4,1,0,12,3,4
874318,Train,4,0,1,6,1,4
874321,Train,4,1,0,0,0,1
874363,Train,2,1,1,0,1,4
874449,Train,1,0,0,0,3,4
874489,Train,0,1,1,0,1,3
874519,Train,3,1,0,0,2,4
874548,Train,3,1,0,10,1,2
874640,Train,4,1,0,0,3,3
874652,Train,0,1,0,0,3,4
874764,Train,4,1,1,17,2,4
874786,Train,1,1,0,0,2,3
874859,Train,5,1,1,0,2,4
874886,Train,1,0,0,0,1,3
875023,Train,0,1,0,0,3,6
875138,Train,1,0,0,0,1,3
875207,Train,1,0,0,0,2,6
875419,Train,0,1,0,0,1,4
875609,Train,4,1,0,0,1,3
875666,Train,2,0,0,0,2,4
875769,Train,4,0,0,0,1,1
875851,Train,4,1,0,0,1,2
875886,Train,4,0,1,0,3,3
875922,Train,4,0,1,12,2,3
876018,Train,4,0,0,0,1,5
876061,Train,1,0,1,0,1,6
876140,Train,0,0,0,0,2,3
876196,Train,2,0,0,0,3,5
876292,Train,5,0,0,0,1,1
876495,Test,3,1,1,0,2,4
876509,Train,1,0,1,0,2,3
876574,Train,0,0,0,0,3,3
876817,Train,4,1,0,0,3,4
876873,Train,1,0,1,0,2,3
877118,Train,4,0,0,0,2,5
877264,Train,1,1,1,10,1,2
877619,Train,1,0,0,0,1,2
877661,Train,4,1,0,0,2,6
877788,Train,1,0,0,0,1,1
877836,Train,1,1,0,10,3,3
877894,Train,4,1,1,0,3,4
878006,Train,2,0,1,0,3,4
878114,Train,3,1,0,0,3,4
878364,Train,5,1,1,0,1,6
878636,Train,4,1,0,0,3,3
878765,Train,1,1,0,5,2,2
878805,Train,4,1,0,0,2,5
878945,Train,4,1,0,0,3,3
879005,Train,4,1,0,0,1,2
879183,Train,4,1,0,0,1,3
879214,Train,0,0,1,0,2,6
879326,Train,6,1,0,0,3,2
879385,Train,6,1,0,0,3,3
879407,Train,4,0,0,0,2,4
879536,Train,3,1,1,1,3,4
879552,Train,3,1,0,0,1,
879592,Train,4,0,0,0,2,6
879653,Train,1,1,0,0,1,3
879745,Train,0,0,1,0,2,5
879921,Train,4,0,0,0,3,6
880047,Train,5,1,0,0,1,4
880109,Train,3,0,0,0,1,1
880162,Train,4,0,0,0,3,6
880229,Train,0,1,1,0,2,3
880580,Train,4,1,0,0,2,3
880581,Train,4,1,0,0,3,3
880611,Train,4,1,1,0,3,4
880675,Train,4,0,0,0,1,3
880729,Train,0,1,1,0,1,3
880757,Train,1,0,0,0,3,4
880848,Train,5,0,1,0,3,5
880872,Train,5,1,0,0,2,3
880896,Train,4,0,0,0,2,4
880958,Train,1,1,0,0,3,4
881155,Train,4,0,0,0,1,2
881239,Train,0,1,1,0,3,4
881266,Train,5,1,1,0,3,4
881500,Train,3,0,0,0,2,5
881517,Train,1,0,0,0,1,3
881592,Train,1,0,0,0,3,5
881600,Train,4,1,0,0,3,2
881907,Train,5,1,0,0,2,3
881962,Train,4,1,1,0,2,1
882049,Train,4,0,1,0,0,5
882142,Train,4,1,1,0,2,4
882248,Train,0,1,0,0,1,3
882316,Train,4,1,0,0,3,5
882331,Train,4,0,1,0,3,5
882383,Train,3,0,0,0,1,6
882418,Train,5,1,1,0,2,4
882470,Train,1,0,0,19,3,5
882474,Train,4,1,0,0,1,3
882504,Train,0,0,1,0,3,3
882536,Train,0,0,1,0,3,6
882561,Train,1,1,0,19,2,2
882569,Train,3,1,1,0,1,1
882596,Train,5,1,0,10,3,3
882641,Train,4,1,0,19,1,3
882695,Train,4,1,1,0,2,5
882721,Train,4,0,1,8,3,5
882749,Train,3,0,0,0,0,
882821,Train,4,1,1,0,3,5
882856,Train,0,1,1,5,1,4
882976,Train,5,1,1,19,2,4
883130,Train,1,1,1,0,3,3
883215,Train,4,0,0,0,3,6
883271,Train,4,1,1,0,2,4
883314,Train,4,0,0,0,1,3
883355,Train,4,0,0,0,1,4
883496,Train,1,1,0,0,1,2
883594,Train,1,1,0,0,3,3
883606,Train,4,0,1,4,3,4
883947,Train,5,1,0,0,3,2
884372,Train,4,0,0,0,2,2
884418,Train,4,1,0,0,3,6
884552,Train,1,1,0,0,1,3
884624,Train,1,0,0,0,0,3
884663,Train,1,0,1,8,2,5
884773,Train,1,1,0,0,3,5
884916,Train,4,1,0,0,1,3
885001,Train,4,1,1,0,2,3
885002,Train,5,1,0,0,3,6
885015,Train,5,1,0,0,3,4
885059,Train,1,1,0,0,2,3
885200,Train,4,1,1,0,1,5
885362,Train,3,1,0,0,1,3
885407,Train,4,0,0,0,3,6
885439,Train,0,0,0,0,2,3
885533,Train,1,0,0,5,3,3
885536,Train,4,1,0,0,2,3
885584,Train,4,1,1,0,2,4
885759,Train,1,0,1,0,2,6
885793,Train,1,1,0,0,1,0
885836,Train,4,1,0,0,1,2
885854,Train,1,1,1,2,3,4
885959,Train,1,1,0,0,2,3
885995,Train,1,0,0,0,2,6
886330,Train,6,1,0,0,2,3
886438,Train,4,1,0,0,2,3
886521,Train,1,1,0,0,2,3
886528,Train,3,0,0,19,1,2
886585,Train,1,1,1,0,2,5
886633,Train,0,0,1,0,3,5
886639,Train,3,1,1,0,3,3
886645,Train,4,0,0,0,1,2
886666,Train,4,1,1,0,2,6
886849,Train,1,0,0,0,2,5
886907,Train,4,0,0,0,1,2
886941,Train,1,1,0,0,3,3
886943,Train,0,1,0,0,2,4
887320,Train,3,1,0,0,1,2
887394,Train,1,1,0,0,2,5
887418,Train,4,1,0,0,1,1
887428,Train,3,1,0,0,2,2
887555,Train,0,0,0,0,2,6
887869,Train,1,1,0,0,1,2
888010,Train,0,0,0,0,2,4
888117,Train,4,0,0,0,2,4
888130,Train,1,0,1,8,3,3
888159,Train,5,0,0,0,2,6
888169,Train,5,1,1,0,1,3
888298,Train,4,1,1,0,2,5
888347,Train,4,1,0,0,3,4
888408,Train,4,1,0,0,2,2
888409,Train,1,0,0,0,1,4
888543,Train,4,1,0,0,3,5
888574,Train,1,1,0,0,3,4
888586,Train,3,0,1,0,1,4
888600,Train,4,1,0,11,3,6
888898,Train,5,1,0,10,2,3
889081,Train,4,1,0,0,2,4
889263,Train,1,0,0,0,0,0
889381,Train,4,0,0,0,3,6
889429,Train,1,1,1,0,3,3
889539,Train,1,1,0,0,1,1
889652,Train,4,1,0,0,2,5
889692,Train,0,1,1,0,2,5
889696,Train,3,0,1,0,3,4
889916,Train,3,1,0,0,3,5
889964,Train,1,0,0,4,1,3
890044,Train,1,0,0,4,2,1
890059,Train,0,0,0,0,2,3
890185,Train,4,1,0,0,2,3
890196,Train,5,1,0,0,1,3
890270,Train,4,0,1,0,2,3
890288,Train,2,1,0,0,1,5
890552,Train,5,1,0,0,1,3
890681,Train,2,1,1,0,1,3
890950,Train,4,1,1,0,2,3
891001,Train,2,0,1,0,2,3
891002,Train,1,0,1,0,1,1
891037,Train,4,0,0,0,0,1
891218,Train,2,0,1,0,1,2
891279,Train,0,1,0,0,3,3
891293,Test,3,1,0,0,2,3
891465,Train,1,0,0,0,2,3
891488,Train,0,0,0,0,1,1
891665,Train,6,1,0,0,1,6
891840,Train,0,0,1,0,2,3
892107,Train,4,1,0,0,3,5
892158,Train,0,1,0,0,1,6
892298,Train,4,1,0,0,3,4
892316,Train,3,1,0,0,3,5
892801,Train,3,1,0,0,2,3
892892,Train,1,1,0,0,3,5
893044,Train,4,1,0,0,3,3
893066,Train,1,1,0,0,3,4
893074,Train,0,0,0,0,1,4
893118,Train,1,1,1,0,1,3
893120,Train,0,1,0,0,2,3
893424,Train,5,1,0,0,2,3
893455,Train,4,1,0,0,2,4
893487,Train,1,1,0,0,3,3
893807,Train,3,0,0,0,2,4
893896,Train,1,1,0,14,2,6
893990,Train,1,1,0,0,3,3
894072,Train,1,0,0,0,1,1
894112,Train,0,0,0,0,2,6
894131,Train,1,0,1,0,2,6
894147,Train,4,1,0,16,0,6
894233,Train,1,0,0,0,1,6
894472,Train,4,1,0,0,0,3
894534,Train,0,0,0,0,2,4
894613,Test,4,1,0,0,2,3
894726,Train,0,1,1,0,2,5
895141,Train,5,1,0,0,3,6
895173,Train,5,1,0,0,2,3
895289,Train,1,0,1,0,2,4
895321,Train,4,1,0,0,1,2
895525,Train,3,0,0,10,3,6
895674,Train,4,1,1,0,2,3
895726,Train,5,1,1,0,3,3
895871,Train,1,1,0,0,1,3
895998,Train,1,1,0,0,3,5
896063,Train,4,0,1,0,2,4
896231,Train,1,0,0,0,2,3
896234,Train,1,0,0,0,3,3
896381,Train,1,1,1,0,2,3
896384,Train,4,1,0,0,2,3
896393,Train,4,1,1,0,3,5
896435,Test,4,0,1,0,3,3
896452,Train,3,0,0,0,2,4
896552,Train,4,0,0,0,1,4
896659,Train,2,0,1,12,2,6
896724,Train,4,1,0,0,2,3
896778,Train,5,1,0,11,3,6
896832,Train,5,1,1,0,2,2
896959,Train,5,1,0,0,2,1
896965,Train,3,0,1,0,1,3
896998,Train,3,0,0,2,2,2
897009,Train,4,1,0,0,2,3
897150,Train,4,1,0,0,3,4
897345,Train,4,1,0,0,1,3
897347,Train,4,1,0,0,3,6
897390,Train,1,0,1,0,0,6
897578,Train,0,0,0,0,2,3
897644,Train,5,1,1,0,2,3
897690,Train,5,1,0,0,1,4
897964,Train,5,1,0,0,3,6
898088,Train,4,1,0,0,2,1
898122,Train,4,0,0,0,1,2
898128,Train,1,1,1,0,1,5
898175,Train,0,0,1,10,3,3
898364,Train,1,1,0,5,2,3
898451,Train,3,1,0,0,2,6
898541,Train,5,1,0,0,3,3
898661,Train,4,1,0,0,1,3
898708,Train,4,1,0,0,1,3
898814,Train,1,0,0,0,3,3
898852,Train,4,0,1,0,3,4
898910,Train,5,0,0,0,1,4
899280,Train,5,1,0,0,1,3
899294,Train,0,1,1,0,3,6
899315,Train,0,0,0,0,3,3
899427,Train,1,0,0,0,0,2
899630,Train,4,1,0,0,2,3
899871,Train,0,1,0,0,1,3
900003,Train,1,0,0,0,2,1
900056,Train,1,0,0,15,3,3
900092,Train,1,1,0,0,2,3
900156,Train,3,1,0,3,1,4
900254,Train,5,1,1,0,3,4
900335,Train,2,0,0,0,2,2
900368,Train,0,1,1,0,3,6
900631,Train,1,1,0,1,2,1
900787,Train,4,1,0,0,2,4
900927,Train,3,1,1,0,3,5
901052,Train,5,1,1,0,2,4
901118,Train,1,0,0,0,0,1
901147,Train,0,1,0,0,3,5
901333,Train,3,1,0,0,1,3
901447,Train,4,0,0,0,3,6
901534,Train,1,0,0,0,1,2
901683,Train,3,0,1,10,3,4
901825,Train,4,1,0,0,1,3
901850,Train,1,1,0,0,3,4
901880,Train,1,0,0,0,2,4
902260,Train,0,1,0,16,2,6
902367,Train,4,1,0,0,1,2
902369,Train,4,1,0,0,2,2
902464,Train,0,1,0,0,2,3
902473,Train,1,1,0,0,3,6
902507,Train,0,1,0,0,1,2
902558,Train,0,1,1,0,2,3
902593,Train,5,0,0,0,2,2
902597,Train,0,0,0,0,2,6
902683,Train,1,0,0,0,2,5
902879,Train,5,0,1,0,3,5
902884,Train,4,1,1,8,3,4
902911,Train,1,0,1,0,2,2
902976,Train,4,0,0,0,1,1
903041,Train,4,1,0,2,3,4
903063,Train,4,1,1,16,2,3
903067,Train,4,1,0,10,1,3
903092,Train,0,1,0,0,2,5
903108,Train,3,0,0,0,2,1
903528,Train,4,1,0,0,0,6
